CCN#,Hospital_Name,State,Bed_Size,Staff_Labor_Rate,Agency_Labor_Rate,Estimated_RN_Need
360012,St. Anns Hospital,OH,270.0,52.707425030651294,73.85390184682656,38.89786324786325
160005,St. Anthony Regional Hospital,IA,49.0,41.613258542663345,99.41870495025421,10.32986752136752
100067,St. Anthonys Hospital,FL,398.0,50.48480518057053,101.03693158058532,36.279376068376074
140032,St. Anthonys Memorial Hospital,IL,133.0,55.46184963020933,121.3329735195256,11.259384615384615
140103,St. Bernard Hospital,IL,114.0,47.79888059639133,92.72692716461925,89.26581196581196
190308,St. Bernard Parish Hospital,LA,40.0,45.326995445227126,96.19099014547162,2.7320512820512826
050129,St. Bernardine Medical Center,CA,328.0,79.38276523450452,147.51665934148144,45.69957264957265
150008,St. Catherine Hospital,IN,122.0,48.05480266904085,121.57282996744036,10.204807692307693
330401,St. Catherine Of Siena Medical Cente,NY,254.0,60.6150342546278,120.62914843487042,12.696581196581196
190079,St. Charles Parish Hospital,LA,27.0,43.53129722854018,81.42049736247174,2.8354700854700856
190300,St. Charles Surgical Hospital,LA,39.0,48.22790402162397,52.04260695303651,4.904700854700855
390228,St. Clair Memorial Hospital,PA,297.0,47.01073440380561,85.31178845470819,126.97513247863247
180018,St. Claire Medical Center,KY,100.0,41.66417388600736,89.98104908681682,24.873076923076923
520057,St. Clare Hospital,WI,43.0,53.52703061178052,68.41422106195958,9.370115384615385
310050,St. Clares  Hospital,NJ,242.0,53.440342587402924,116.97656196537329,12.489743589743592
240036,St. Cloud Hospital,MN,458.0,61.12666529673542,111.6330138720071,37.31397008547009
100302,St. Cloud Regional Medical Center,FL,84.0,45.87289111094709,93.29414288779232,1.991880341880342
250048,St. Dominic-Jackson Memorial Hosp,MS,526.0,47.8298187527645,134.92835253738662,6.972649572649574
180045,St. Elizabeth Florence,KY,146.0,48.42851075313236,120.23357057797224,15.431196581196582
360064,St. Elizabeth Health Center,OH,323.0,45.8873654302019,101.8098456140139,55.209884615384624
140187,St. Elizabeth Hospital,IL,144.0,45.496972611926964,70.24790368924086,84.80099145299145
330245,St. Elizabeth Medical Center,NY,177.0,41.6681790328422,121.85145973144812,75.07820512820513
190019,St. Frances Cabrini Hospital,LA,268.0,43.40688070444905,63.0386362149074,130.60683760683762
440228,St. Francis Bartlett Med Ctr,TN,196.0,56.769257591473746,74.65753986332574,28.141025641025642
330182,St. Francis Hospital,NY,354.0,63.86627781100615,118.69372429822992,4.780341880341881
440183,St. Francis Hospital,TN,349.0,53.99085763562811,76.7821917415682,89.48119658119658
110129,St. Francis Hospital  Inc.,GA,312.0,45.078933323697264,116.55653450807635,0.29102564102564105
080003,St. Francis Hospital  Wilmington,DE,146.0,27.366613660156226,97.13877715205149,3.1871794871794874
420023,St. Francis Hospital Inc,SC,327.0,49.4606751210964,102.2134874510809,25.4639358974359
190125,St. Francis Medical Center,LA,328.0,51.114615563109716,51.285655520412455,46.749572649572656
490136,St. Francis Medical Center,VA,128.0,51.24764105999002,112.08160582413582,41.72674358974359
240104,St. Francis Regional Medical Center,MN,89.0,69.86099850923205,95.05195839787564,28.96794871794872
330151,St. James Hospital,NY,15.0,36.233389926093224,110.27759918456955,10.900854700854701
370235,St. John Broken Arrow,OK,62.0,46.7758599256126,81.1438104339094,0.26385042735042735
500041,St. John Medical Center,WA,122.0,63.95575973231723,118.4154027637344,15.215384615384616
370227,St. John Owasso,OK,54.0,47.522333962387876,83.23688306931601,0.46670940170940167
530015,St. Johns Hospital,WY,48.0,61.635336400049994,80.50950553686572,48.779487179487184
140053,St. Johns Hospital,IL,442.0,53.399192441381025,86.95345947046496,111.68530341880343
050082,St. Johns Regional Medical Center,CA,298.0,81.0734866738981,122.9912668413014,100.16837606837608
330208,St. Johns Riverside Hospital,NY,319.0,64.88198957890512,149.40354486469377,16.202564102564104
360161,St. Joseph Health Center,OH,137.0,45.21552809747485,105.24191756081304,18.555713675213678
300011,St. Joseph Hospital,NH,160.0,52.653340411444326,109.57050199310858,31.626068376068375
330332,St. Joseph Hospital,NY,203.0,72.64206943684607,114.59522998296423,13.797008547008547
050006,St. Joseph Hospital - Eureka,CA,132.0,92.88647886673884,129.53217823927608,49.30470085470086
050069,St. Joseph Hospital Of Orange,CA,315.0,75.31613724411122,112.09056873004009,62.89316239316239
500030,St. Joseph Medical Center,WA,208.0,55.442258926638225,112.37608447104715,31.771367521367523
140162,St. Joseph Medical Center,IL,124.0,48.49496691421042,112.19947381009328,19.654273504273505
210063,St. Joseph Medical Center,MD,225.0,51.5587879073666,121.74819766403365,27.56157264957265
390096,St. Joseph Medical Center,PA,132.0,43.803063071971806,126.98166932701714,24.898717948717948
450011,St. Joseph Regional Health Center,TX,298.0,46.43808125835734,73.8765066192452,36.76794871794872
520063,St. Josephs Comm. Hospt.,WI,70.0,56.14006409243736,110.83335798695545,25.856824786324786
100075,St. Josephs Hospital,FL,1354.0,50.96748715807431,111.35708571920146,133.03494871794874
140145,St. Josephs Hospital,IL,46.0,49.432908611457144,154.99637286906056,0.04712820512820513
520017,St. Josephs Hospital,WI,102.0,56.06031901374123,111.72552783109406,1.1132478632478633
110043,St. Josephs Hospital  Inc.,GA,188.0,43.73382530120812,82.0818288627969,55.65085470085471
030024,St. Josephs Hospital & Medical Ctr,AZ,515.0,64.5505676775669,111.20364852136842,77.58675213675214
330140,St. Josephs Hospital Health Center,NY,431.0,50.62958167931246,112.41834657519418,40.26555555555555
240075,St. Josephs Medical Center,MN,127.0,44.018306652766384,182.94888344599522,19.035598290598294
050084,St. Josephs Medical Center,CA,348.0,89.73087440668809,133.9968400511139,43.141452991452994
110082,St. Josephs Of Atlanta,GA,344.0,60.23292054813013,111.52589615877703,182.47360256410258
150076,St. Josephs Reg Med Center Plymouth,IN,45.0,51.88417097061098,82.22989316670026,4.24017094017094
150012,St. Josephs Reg Med Center S. Bend,IN,253.0,46.96011144963312,93.41541498103224,30.52863247863248
310019,St. Josephs University Medical Cent,NJ,681.0,55.27732313158765,155.9625235865539,48.91965811965812
330264,St. Lukes Cornwall Hospital,NY,193.0,65.23857116464161,134.53150267772762,16.27863247863248
260176,St. Lukes Des Peres Hospital,MO,55.0,57.36242810654168,127.18711276332094,0.6897435897435897
260216,St. Lukes East - Lees Summit,MO,216.0,52.22258528825903,104.35261695440259,18.763247863247866
260179,St. Lukes Hospital,MO,390.0,55.91129121220306,113.40937102611758,17.475213675213677
390049,St. Lukes Hospital,PA,633.0,58.26333193818076,131.5299590495905,22.791794871794874
390330,St. Lukes Hospital - Monroe Campus,PA,98.0,55.961376663898264,114.9836641838116,6.0299572649572655
240047,St. Lukes Hospital Of Duluth,MN,238.0,56.448558593055104,85.93382833920197,61.41111111111111
670059,St. Lukes Lakeside Hospital,TX,30.0,59.135787181658735,178.88888888888889,0.015384615384615385
160045,St. Lukes Methodist Hospital,IA,280.0,45.917698034987005,79.72655769399772,58.353846153846156
130071,St. Lukes Nampa Medical Center,ID,87.0,47.24891693341585,107.16971668000241,49.670512820512826
670031,St. Lukes Patients Medical Center,TX,61.0,61.03018193793607,130.563038918667,1.833760683760684
130006,St. Lukes Regional Medical Center,ID,560.0,49.61494839018823,99.80852921147172,308.5851538461539
160146,St. Lukes Regl Medical Center,IA,179.0,46.72014504956476,82.54510747791566,48.6392905982906
170185,St. Lukes South,KS,120.0,52.56842131881393,101.92794030124067,18.669230769230772
670053,St. Lukes Sugar Land Hospital,TX,100.0,63.80874241874587,121.4864982502568,2.4545726495726496
450862,St. Lukes The Woodlands Hospital,TX,220.0,59.24294591849345,105.08538678614028,5.875726495726496
670004,St. Marks Medical Center,TX,38.0,50.289390389932656,115.98519942335416,4.446581196581197
390258,St. Mary Medical Center,PA,348.0,27.449237205960888,81.29016243522187,9.813247863247865
050300,St. Mary Medical Center,CA,231.0,72.43438684368903,93.17040142974979,68.3880341880342
050191,St. Mary Medical Center,CA,273.0,77.17425750933609,125.73756144046544,68.16410256410256
140064,St. Mary Medical Center,IL,81.0,50.355992266827705,114.00719794344474,4.155982905982906
150034,St. Mary Medical Center  Inc.,IN,180.0,48.629082632400866,66.19604489835244,53.22564102564103
330047,St. Marys Healthcare,NY,100.0,34.262563569988046,156.64385709485944,7.631623931623932
210028,St. Marys Hospital,MD,105.0,53.89866590980324,108.3721805834125,36.43461538461539
490059,St. Marys Hospital,VA,363.0,53.375774006035044,112.18777145173605,64.45342307692309
520083,St. Marys Hospital,WI,354.0,59.143788028031445,70.01440041237785,72.67420085470087
070016,St. Marys Hospital,CT,146.0,63.85947761848187,118.8614968776214,4.585042735042736
060023,St. Marys Hospital & Medical Center,CO,252.0,63.29270272615612,66.00359387264461,15.582076923076924
310006,St. Marys Hospital - Passaic,NJ,122.0,57.03593299437556,91.12916230200298,13.462820512820514
520097,St. Marys Hospital Medical Center,WI,83.0,59.4142489848815,84.68479703639038,16.722504273504278
520208,St. Marys Janesville Hospital,WI,50.0,53.3329271952374,100.18141246503671,1.2390897435897437
240002,St. Marys Medical Center,MN,329.0,56.13850237293832,136.27306830490375,51.85478205128205
050457,St. Marys Medical Center,CA,110.0,117.6959234616261,135.7044423393329,25.714102564102564
230077,St. Marys Of Michigan,MI,166.0,21.622603394127406,77.33887122961879,37.37521367521368
240101,St. Marys Regional Health Center,MN,36.0,51.244368733459865,154.51534303213538,5.2072692307692305
200034,St. Marys Regional Medical Center,ME,140.0,44.76099203446928,113.72120998165705,50.358183760683765
040041,St. Marys Regional Medical Center,AR,137.0,41.31001239031494,85.58090833733257,9.795299145299145
110027,St. Marys Sacred Heart Hospital,GA,56.0,44.55911688736202,84.78664103796253,4.446581196581197
310096,St. Michaels Medical Center,NJ,147.0,63.550284844884274,97.5795413049368,36.27905982905983
520044,St. Nicholas Hospital,WI,53.0,57.128755402469686,125.59531201847226,1.8581794871794874
190027,St. Patrick Hospital,LA,100.0,54.57792451772468,138.82974316776034,61.282478632478636
330057,St. Peters Hospital,NY,502.0,49.990086506807316,96.16090967328635,66.7094017094017
270003,St. Peters Hospital,MT,125.0,40.59192241323506,114.52579307021017,24.82777777777778
310070,St. Peters University Hospital,NJ,352.0,51.058084681142965,122.06637747519781,53.19871794871795
360066,St. Ritas Medical Center Llc,OH,329.0,51.397487605335975,105.18254040726875,70.19871794871794
290012,St. Rose Dominican - Delima,NV,10.0,72.42679061133259,112.91695847923963,0.8542735042735043
290053,St. Rose Dominican - San Martin,NV,130.0,71.0739937912412,106.14590878399116,6.961965811965813
290045,St. Rose Dominican - Siena,NV,326.0,70.18487554219773,122.8120007243898,21.23803418803419
190045,St. Tammany Parish Hospital,LA,229.0,47.40403527751971,87.85604354354355,11.384615384615385
150153,St. Vincent Heart Center,IN,107.0,60.481629764889234,99.0442850521631,7.136555555555557
320002,St. Vincent Hospital,NM,189.0,51.52483617975551,109.39205579759056,125.36153846153847
520075,St. Vincent Hospital,WI,237.0,53.752607751725584,80.64689639910885,39.82050854700855
040026,St. Vincent Hot Springs,AR,220.0,52.6166802887219,117.57420786417195,15.34569658119658
010173,St. Vincents Chilton,AL,26.0,45.00014260809458,151.7058823529412,0.014529914529914532
010011,St. Vincents East,AL,286.0,51.477666621656894,104.6234940704843,10.20715811965812
070028,St. Vincents Medical Center,CT,219.0,54.92751000881053,117.74534806679469,76.11025641025641
010130,St. Vincents St. Clair,AL,40.0,47.160413258757025,130.93650793650792,0.026923076923076925
170016,St.Francis Health Center,KS,228.0,46.66448283838598,94.86324678399495,27.074786324786324
490140,Stafford Hospital,VA,88.0,52.00554544939232,95.01388708174066,20.888871794871797
050441,Stanford Health Care,CA,657.0,111.34581828699793,139.12567047372673,524.3294871794872
050283,Stanford Health Care Tri-Valley,CA,202.0,91.85296048743238,139.67490811701848,66.73064102564103
150102,Starke Memorial Hospital,IN,15.0,48.20765339065388,50.171851851851855,1.1538461538461537
450654,Starr County Memorial Hospital,TX,48.0,37.83695509496243,92.31197833705002,13.414529914529915
330160,Staten Island University Hospital,NY,544.0,62.36059372344153,112.0660651738804,27.329914529914532
110032,Stephens County Hospital,GA,40.0,39.45854519251067,97.65590042976382,15.730166666666666
450498,Stephens Memorial Hospital,TX,40.0,42.822737584094526,93.96794644215652,4.213034188034188
060076,Sterling Regional Medcenter,CO,25.0,57.295326886116385,110.46673455532925,3.7769230769230773
220017,Steward Carney Hospital  Inc,MA,106.0,61.62859271910424,118.51,0.08547008547008547
220080,Steward Holy Family Hospital,MA,293.0,60.889125728575664,117.16913285066241,10.178995726495726
220020,Steward St. Annes Hospital,MA,154.0,56.22547044264236,122.1840274640889,4.73034188034188
220036,Steward St. Elizabeths Medical Ctr,MA,244.0,72.94435734922011,94.92292854011399,29.243589743589745
370049,Stillwater Medical Center,OK,87.0,62.19189872607032,106.87556091812309,4.86648717948718
490145,Stonesprings Hospital Center,VA,107.0,59.760781782332494,181.26524541398115,0.861965811965812
510038,Stonewall Jackson Memorial Hospital,WV,49.0,33.48083845110284,81.82585519606934,9.21965811965812
330393,Stony Brook University Hospital,NY,725.0,67.36480468072025,142.1059569996767,105.74358974358974
170074,Stormont Vail - Flint Hills,KS,43.0,48.911571865227195,103.29609765354384,4.706679487179487
230071,Straith Hospital For Special Surgery,MI,34.0,36.92259345029707,159.44249488099916,3.1869700854700858
120022,Straub Clinic & Hospital,HI,159.0,60.79013863760183,63.35498164107401,13.201850427350427
330285,Strong Memorial Hospital,NY,749.0,53.4355477025395,133.04493928491118,380.0854700854701
220008,Sturdy Memorial Hospital,MA,125.0,59.31682213259882,107.96568793080147,25.2957264957265
230096,Sturgis Hospital  Inc.,MI,49.0,46.97718694125733,84.92225461613216,4.837179487179488
390116,Suburban Community Hospital,PA,111.0,56.43146478652078,94.17908464566929,8.683760683760683
210022,Suburban Hospital,MD,226.0,60.00322827372889,111.84236400698117,24.057371794871795
360020,Summa Health System,OH,561.0,44.83570455506284,102.02035060612634,80.76367521367521
290041,Summerlin Hospital Medical Center,NV,416.0,57.98330772159014,121.37328347300688,12.431307692307692
030062,Summit Healthcare,AZ,89.0,46.681545165354386,100.0103682291903,32.10827777777778
370225,Summit Medical Center,OK,9.0,44.771884949045415,100.804,0.21367521367521367
440150,Summit Medical Center,TN,188.0,48.442345630707216,73.7473850121794,5.964957264957266
170198,Summit Surgical  Llc,KS,10.0,32.83694803730919,68.256767988477,4.082504273504274
440003,Sumner Regional Medical Center,TN,138.0,48.40437871308091,91.58753651475905,31.195675213675216
290003,Sunrise Hospital And Medical Center,NV,748.0,66.68653590324372,67.45880625325053,27.93760683760684
230301,Surgeons Choice Medical Center,MI,45.0,44.659418750938706,93.27342214457305,1.956837606837607
370201,Surgical Hospital Of Oklahoma,OK,12.0,44.7653826235596,89.9733257661748,4.517948717948718
390316,Surgical Institute Of Reading,PA,15.0,34.11011877844342,136.47872219053053,3.7457264957264957
190251,Surgical Specialty Center Baton Roug,LA,16.0,38.94116100904861,69.98318111591341,0.8740683760683761
140114,Swedish Covenant Health,IL,172.0,49.57668611101576,112.36029957598578,28.335205128205132
500026,Swedish Edmonds,WA,157.0,72.10883504871018,88.4709679606713,63.02350427350427
500152,Swedish Issaquah,WA,167.0,72.73130630009966,80.32832719857383,33.320940170940176
500025,Swedish Medical Center Cherry Hill,WA,181.0,74.94491233673628,75.14933368805475,106.01794871794873
140228,Swedishamerican Hospital,IL,324.0,56.43966853997988,122.86025967248891,86.34874358974359
440084,Sweetwater Hospital Association,TN,55.0,32.263186494524135,96.74363293944995,10.669564102564102
440018,Sycamore Shoals Hospital,TN,109.0,39.72887548531969,101.24209484119666,8.66711965811966
180017,T.J. Samson Community Hospital,KY,112.0,45.036215236037904,88.7527246618983,29.820213675213676
500129,Tacoma General Allenmore Hospital,WA,360.0,69.77723260258718,146.21998273497871,132.92029914529917
100135,Tallahassee Memorial Hospital,FL,478.0,38.399908514991594,91.57108696594472,59.154700854700856
100128,Tampa General Hospital,FL,1017.0,47.42209987166058,66.11279412979313,393.23589743589747
110011,Tanner Medical Center,GA,196.0,49.9077083455117,122.68654503990878,44.97435897435897
110015,Tanner Medical Center-Villa Rica,GA,58.0,53.9081285061476,96.6198432078139,13.300854700854702
180087,Taylor Regional Hospital,KY,90.0,41.34781228954005,98.86247003515776,8.573081196581196
450039,Tchd D/B/A Jps Health Network,TX,446.0,53.47079737154306,99.69160395635366,185.51874786324788
050775,Temecula Valley Hospital,CA,140.0,60.50021104078313,91.65503372401592,30.919658119658123
030037,Tempe St. Lukes Hospital,AZ,74.0,47.81107754167736,118.80036170585147,7.325213675213676
390027,Temple University Hospital,PA,761.0,66.20922963703975,116.79556587806351,114.63162393162395
440120,Tennova Healthcare - Turkey Creek Mc,TN,219.0,42.84643608534251,78.94543553056369,56.3905982905983
440035,Tennova Healthcare Clarksville,TN,250.0,49.54518800583505,65.61093577109588,57.5465811965812
190008,Terrebonne General Health System,LA,139.0,36.89486679626053,110.96448111306447,55.50856837606838
670085,Texas Health Alliance,TX,151.0,60.14801792271429,146.75834833033394,4.274358974358974
450064,Texas Health Arlington Memorial Hosp,TX,192.0,59.17019394182982,111.06239901355838,9.870581196581195
450148,Texas Health Cleburne,TX,64.0,62.047528923436744,111.40346562136773,6.081222222222222
450462,Texas Health Dallas,TX,576.0,59.68204911560681,100.57817239906971,14.152316239316239
450743,Texas Health Denton,TX,214.0,59.590149034668286,146.2067792145068,27.252735042735043
450639,Texas Health H-E-B,TX,195.0,58.17860509832782,118.47382060214836,14.328893162393163
450351,Texas Health Harris Methodist Stephe,TX,47.0,40.34485889762248,95.10998601190845,3.4522649572649575
670071,Texas Health Heart & Vascular Hosp,TX,47.0,60.94152092806885,105.85408112168253,4.267094017094017
450840,Texas Health Hospital Allen,TX,59.0,65.82701358568745,89.53654214219891,6.0286324786324785
670260,Texas Health Hospital Frisco,TX,90.0,62.77021187330624,98.56702166727874,1.1636752136752138
670309,Texas Health Hospital Mansfield,TX,59.0,55.24992799996063,113.59932910920611,1.1465811965811967
450677,Texas Health Huguley,TX,213.0,49.01227822296918,113.59932910920611,1.1465811965811967
450771,Texas Health Presbyterian Hospital P,TX,307.0,66.02867120445798,93.87492443071136,6.3619658119658125
450779,Texas Health Southwest,TX,243.0,59.040336504116844,111.36092597219312,15.240346153846156
450864,Texas Spine And Joint Hospital,TX,20.0,47.16565047953231,56.139210907544374,20.578871794871795
450324,Texoma Medical Center,TX,389.0,53.44787184938773,90.29890963779923,10.229487179487181
050506,Thcc Sierra Vista Regional Hospital,CA,162.0,79.05371532158169,136.29626153605506,21.85641025641026
050633,Thcc Twin Cities Community Hospital,CA,122.0,75.8186237239728,93.95698924731182,21.46153846153846
200018,The Aroostook Medical Center,ME,44.0,42.000930792251864,104.8659373397475,17.50042735042735
360107,The Bellevue Hospital,OH,50.0,44.16683977331224,98.4186295503212,0.39914529914529917
330056,The Brooklyn Hospital Center,NY,236.0,74.2956576753536,166.47809175446278,16.590170940170943
440218,The Center For Spinal Surgery,TN,23.0,50.07703699489908,53.98954369478177,12.914957264957266
390151,The Chambersburg Hospital,PA,234.0,52.82894211284086,126.20027024198941,93.932905982906
390179,The Chester County Hospital,PA,299.0,60.71444464246815,131.73057295877123,16.916239316239317
360163,The Christ Hospital,OH,444.0,50.03302092191681,89.40394158386705,95.11773504273505
030108,The Core Institute Specialty Hospita,AZ,28.0,51.348202059763295,60.83648466940022,25.743162393162397
160117,The Finley Hospital,IA,66.0,51.84446827334729,121.1752112157278,18.563675213675214
190316,The General,LA,169.0,44.27682320894771,110.0,0.005128205128205129
390065,The Gettysburg Hospital,PA,76.0,54.83889903534344,123.2377478501557,22.808747863247863
390066,The Good Samaritan Hospital,PA,145.0,54.54202685889796,116.53292690801612,35.8037905982906
070031,The Griffin Hospital,CT,101.0,51.24139678175148,109.47836888829998,12.900854700854701
670006,The Hospital At Westlake Medical Ctr,TX,23.0,49.047282949290164,82.14900786222388,0.2853632478632479
070035,The Hospital Of Central Connecticut,CT,248.0,54.39260325928487,112.1914169714724,159.67388034188036
450668,The Hospitals Of Providence Sierra C,TX,282.0,50.88641677710227,104.8277623884272,13.884615384615385
450002,The Hospitals Of Providence-Memorial,TX,410.0,47.83033240050838,82.62933539705604,27.058119658119658
210009,The Johns Hopkins Hospital,MD,1038.0,58.26708964417964,71.48981880117826,1100.7175213675214
180013,The Medical Center,KY,318.0,46.14449525711515,87.18098870375852,162.01667521367523
180106,The Medical Center Of Albany,KY,20.0,40.383275197585505,114.11107648793117,0.8914316239316239
450518,The Medical Ctr Of Southeast Texas,TX,196.0,44.466751358526345,77.56324546456851,8.527350427350427
220066,The Mercy Hospital,MA,150.0,55.37721795943047,102.48971851851852,7.211538461538462
450358,The Methodist Hospital,TX,976.0,61.398583145743714,63.703322702893,330.1811965811966
410012,The Miriam Hospital,RI,247.0,48.25290945939245,123.4796205200281,32.838461538461544
340091,The Moses H. Cone Memorial Hospital,NC,760.0,52.134331840696554,110.11642392029694,132.63935042735045
330086,The Mount Vernon Hospital,NY,63.0,60.84776382810539,118.19519112837285,16.724786324786326
280013,The Nebraska Medical Center,NE,592.0,66.95502724313862,78.43562821804382,626.9735042735043
360085,The Ohio State University Hospital,OH,1012.0,47.68260501525087,128.08945542691885,379.65715811965816
460049,The Orthopedic Specialty Hospital,UT,14.0,60.71672073858779,100.54396159984405,0.7015641025641026
450834,The Physician Centre,TX,16.0,46.68892274958031,141.8875,0.03418803418803419
120001,The Queens Medical Center,HI,674.0,69.45395169414296,136.9678355140187,114.31623931623932
070006,The Stamford Hospital,CT,288.0,55.37420502902042,139.9530433687921,27.157264957264957
330226,The Unity Hospital Of Rochester,NY,283.0,46.20703297048223,112.44340519735353,254.81410256410257
450018,The University Of Texas Medical Br.,TX,819.0,54.509985347682864,59.697613804440834,197.5472307692308
310012,The Valley Hospital,NJ,385.0,60.07015802629863,110.68968114486567,52.76623931623932
100290,The Villages Regional Hospital,FL,277.0,57.028752244341256,115.5322471487655,17.049145299145298
390042,The Washington Hospital,PA,214.0,54.17771637133714,120.13160408553163,5.8158119658119665
410013,The Westerly Hospital,RI,77.0,53.29309489700653,110.90487741935483,16.55982905982906
070024,The William W. Backus Hospital,CT,187.0,55.84428797388803,119.50177739642069,48.80854700854701
520045,Thedacare Regional Medical Center -,WI,147.0,51.71951149391914,107.86691675881725,29.64149572649573
520160,Thedacare Regional Medical Center Ap,WI,147.0,52.45421238165748,98.3263484563984,69.94353846153847
190004,Thibodaux Regional Health System,LA,170.0,37.53577235226833,117.09486252039109,24.05158547008547
390174,Thomas Jefferson Univ. Hospital,PA,868.0,60.237288101745776,132.15179519039114,82.5448717948718
510029,Thomas Memorial Hospital,WV,168.0,47.56494071767805,89.55944385186673,91.44861111111112
340085,Thomasville Medical Center,NC,73.0,47.904358118980724,95.93023315529992,33.28547008547009
010174,Thomasville Regional Medical Center,AL,29.0,31.207250601197753,50.0,0.06153846153846154
140115,Thorek Memorial Hospital,IL,156.0,33.87712244338485,74.787662248415,15.20467094017094
320091,Three Crosses Regional Hospital,NM,46.0,72.38528931343127,121.92826432163722,3.0921923076923075
180128,Three Rivers Medical Center,KY,65.0,36.43196024071524,41.761284139913755,8.918803418803419
380002,Three Rivers Medical Center,OR,126.0,59.11677844635776,180.81104210598528,48.1535170940171
210019,Tidalhealth Peninsula Regional Inc,MD,230.0,45.57061212655528,133.72050507020282,43.82905982905983
110095,Tift Regional Medical Center,GA,181.0,46.50950503241217,78.60187453962264,46.95261111111111
460052,Timpanogos Regional Hospital,UT,117.0,51.559373256275784,65.0,0.6376068376068377
450080,Titus Regional Medical Center,TX,49.0,36.70440801972699,87.64369121310177,9.408529914529915
180149,Tj Health Columbia,KY,49.0,49.875867425563314,320.093567251462,0.2923076923076923
500037,Toppenish Community Hospital,WA,47.0,51.63784008163819,96.5382896497723,13.884495726495727
450774,Tops Surgical Specialty Hospital,TX,15.0,44.989251604698204,54.9316095811542,4.342213675213675
050351,Torrance Memorial Medical Center,CA,493.0,67.70845280420727,111.21271792965281,102.81144444444445
140077,Touchette Regional Hospital,IL,127.0,43.24302329414074,78.33901460072477,40.337243589743586
190046,Touro Infirmary,LA,270.0,41.94953551654039,65.35377622897124,63.27820512820513
670266,Townsen Memorial Hospital,TX,5.0,39.62369935217502,77.94536273996094,17.942735042735045
130063,Treasure Valley Hospital,ID,28.0,55.6174120747367,78.76767259198016,1.0337606837606839
050128,Tri-City Medical Center,CA,310.0,57.84968804611474,116.8777504687433,83.00061538461539
310027,Trinitas Hospital,NJ,182.0,51.75484161184032,121.21619213015859,18.7017094017094
160104,Trinity Bettendorf,IA,81.0,44.61420089446769,81.40959274015655,12.515162393162393
230002,Trinity Health - Livonia,MI,239.0,52.9045597904667,88.91457753017642,0.9205128205128206
230156,Trinity Health Ann Arbor,MI,475.0,51.409096221706335,96.12581044172705,51.47820512820513
230174,Trinity Health Grand Haven Hospital,MI,36.0,31.837569119282726,87.59239992399172,11.357286324786324
230059,Trinity Health Grand Rapids,MI,275.0,44.03366869762425,66.02560548967315,57.0457264957265
230069,Trinity Health Livingston,MI,42.0,51.60822557122555,82.82294264339153,2.0564102564102567
230066,Trinity Health Muskegon,MI,297.0,48.02587991866135,127.03077304876535,6.888034188034188
230029,Trinity Health Oakland,MI,333.0,55.28343756520964,60.91027537483876,36.11239316239317
360211,Trinity Hospital Holding Company,OH,162.0,38.03718071764931,91.99903307102622,46.15900427350428
350006,Trinity Hospitals/St Joes,ND,145.0,43.27814079165678,117.79885894535053,72.94196581196582
160013,Trinity Muscatine,IA,15.0,38.022092904531725,91.4541951066238,4.515435897435898
140280,Trinity Rock Island,IL,249.0,43.27534194058368,84.12323351875962,72.21367521367522
500053,Trios Health,WA,111.0,52.950460434550926,101.91594514142801,31.44059829059829
440161,Tristar Centennial Medical Center,TN,635.0,49.864595222091566,58.39084461844554,26.634188034188035
440194,Tristar Hendersonville Medical Cente,TN,129.0,46.66922359468325,62.734530938123754,0.42820512820512824
440227,Tristar Stonecrest Medical Center,TN,115.0,47.9915164988437,157.55094339622642,3.5106837606837606
010126,Troy Regional Medical Center,AL,41.0,37.197517550822724,93.75817757009345,2.560683760683761
360055,Trumbull Memorial Hospital,OH,197.0,44.538190318700266,101.26635919858644,5.707863247863249
380021,Tuality Healthcare,OR,113.0,59.460641284871194,95.01330829832402,77.97172222222221
030006,Tucson Medical Center,AZ,473.0,48.171820403173655,98.4062652937846,178.13504273504276
220116,Tufts Medical Center,MA,364.0,46.580796418480276,140.85391394298674,107.41239316239316
180069,Tug Valley Arh,KY,88.0,42.054428401030215,111.38336034379154,2.346880341880342
190176,Tulane Medical Center,LA,612.0,47.14957524123347,68.0736970511214,463.13418803418807
370216,Tulsa Spine Hospital,OK,38.0,46.11589468339296,94.79344143040373,0.892940170940171
100054,Twin Cities Hospital,FL,65.0,47.63025563451008,74.71997279218218,4.247145299145299
490115,Twin County Regional Hospital,VA,141.0,43.1519374466652,83.26664485522656,5.224786324786326
450419,Tx Hlth Harris Methodist Azle,TX,31.0,62.63200442058512,84.77633910317569,0.7838675213675215
450135,Tx Hlth Harris Methodist Hospital,TX,720.0,57.93023465310385,101.18964239206652,63.993589743589745
450460,Tyler County Hospital,TX,25.0,36.1689076925578,110.48137002006305,2.9820512820512826
460009,U Of U Hospitals & Clinics,UT,616.0,51.132845695670916,114.1980456631787,100.84038034188035
010114,Uab Medical West,AL,204.0,40.59495997658638,98.6911444719664,31.227777777777778
040016,Uams Medical Center,AR,521.0,53.87761896880822,57.549002804581406,347.97764102564105
050599,Uc Davis Medical Center,CA,666.0,90.06702978862934,163.08827076988666,120.44491025641027
060129,Uchealth Broomfield Hospital,CO,20.0,59.63904107448078,66.91955134535102,3.7651025641025644
060130,Uchealth Grandview Hospital,CO,22.0,57.414201571868524,133.43631910426873,1.2213675213675215
